question,answer,correct
918791 / 866613,1.0602091129489173,True
693208 / 261168,2.6542608589107393,True
943751 / 418160,2.2569136215802565,True
507232 / 127213,3.9872654524301763,True
574182 / 960112,0.598036479077441,True
825912 / 950085,0.8693032728650595,True
619180 / 345994,1.789568605235929,True
272551 / 117919,2.311340835658376,True
267590 / 245712,1.0890392003646545,True
165103 / 718234,0.22987355095971507,True
248763 / 796142,0.3124605912010672,True
224347 / 711172,0.31546095740552216,True
516246 / 840052,0.6145405284434773,True
430540 / 900117,0.47831559675020024,True
357289 / 119960,2.978401133711237,True
238864 / 412969,0.5784066116342873,True
281462 / 327317,0.8599064515439161,True
706893 / 719851,0.9819990525817148,True
354908 / 361175,0.9826483006852634,True
235387 / 640083,0.36774449563572226,True
854189 / 472156,1.8091245266395004,True
896341 / 699234,1.2818898966583432,True
533417 / 238771,2.234010830460986,True
769917 / 304351,2.5297009045477097,True
911229 / 832189,1.0949784243723482,True
109807 / 159519,0.6883631416947198,True
885237 / 976840,0.9062251750542566,True
666000 / 811331,0.8208733550178657,True
453371 / 586812,0.7726000831612169,True
392131 / 769200,0.5097906916276651,True
287030 / 273852,1.048120882812614,True
971660 / 622659,1.5605010125927674,True
979304 / 562754,1.7401990923209787,True
785752 / 651422,1.2062104135261014,True
833660 / 485890,1.7157381300294305,True
142032 / 152990,0.9283744035557879,True
260564 / 772703,0.33721106298280196,True
713877 / 182010,3.922185594198121,True
653827 / 149763,4.365744543044677,True
961085 / 473118,2.0313854049095577,True
214571 / 340527,0.6301144989971427,True
523782 / 936953,0.559026973604866,True
834422 / 751341,1.1105769550709996,True
960498 / 201588,4.764658610631585,True
964478 / 309799,3.113237938146992,True
917622 / 871825,1.0525300375648783,True
393294 / 674638,0.5829704226562986,True
355323 / 842913,0.42154172494670267,True
862472 / 793229,1.0872925725105864,True
993334 / 423110,2.3476968164307155,True
134036 / 651720,0.20566500951328792,True
729363 / 159472,4.57361166850607,True
304177 / 697297,0.43622301544392134,True
296002 / 710878,0.41638931012072394,True
688965 / 351948,1.9575761191994272,True
620500 / 888794,0.6981370261275391,True
809416 / 656396,1.2331214693569126,True
367522 / 827478,0.44414715557392465,True
242740 / 321958,0.7539492728865256,True
809135 / 400293,2.0213568561029045,True
261246 / 982810,0.26581536614401563,True
607321 / 320752,1.893428567865516,True
158734 / 690838,0.22977022109380202,True
733961 / 915963,0.8012998341636071,True
