question,answer,correct
2040507395 + 3905140977,5945648372,True
8071686421 + 9167752327,17239438748,True
2483136817 + 2174548676,4657685493,True
7616735137 + 6591232386,14207967523,True
7709158031 + 9158996228,16868154259,True
4773933805 + 4046893557,8820827362,True
7320733363 + 4348084795,11668818158,True
2793548741 + 4695321556,7488870297,True
2142155602 + 4784819580,6926975182,True
3879217386 + 5598400585,9477617971,True
6183701622 + 6603277925,12786979547,True
4837329845 + 9081294529,13918624374,True
5646867644 + 4160375659,9807243303,True
9396531330 + 4522152612,13918683942,True
7623617252 + 3606743035,11230360287,True
4303479170 + 6312554898,10616034068,True
7029308574 + 1219358587,8248667161,True
9083257883 + 7446831383,16530089266,True
8004464146 + 3921525093,11925989239,True
2474987423 + 9298088295,11773075718,True
1091932735 + 7448484169,8540416904,True
2010741215 + 1857480054,3868221269,True
9622560291 + 6973890690,16596450981,True
2167269913 + 8876098601,11043368514,True
6464034773 + 7561205036,14025239809,True
5687199410 + 5690673358,11377872768,True
4691316840 + 7149684582,11841001422,True
8201447640 + 5573230426,13774678066,True
3127100514 + 8598811491,11725912005,True
3837926315 + 9393809671,13231735986,True
4199555105 + 2005902981,6205458086,True
1792191568 + 2523385596,4315577164,True
8744919508 + 8943001433,17687920941,True
9536046623 + 9890609717,19426656340,True
5606095794 + 6249409550,11855505344,True
1115206423 + 4256083998,5371290421,True
5612916158 + 5952238335,11565154493,True
9160436348 + 3758092216,12918528564,True
4319211136 + 9225900934,13545112070,True
3833497044 + 8757555198,12591052242,True
2329062954 + 1580291958,3909354912,True
3991725817 + 8961412120,12953137937,True
3270554180 + 2308865159,5579419339,True
6317089316 + 2425773053,8742862369,True
2249465408 + 7659839123,9909304531,True
5125569950 + 3033487594,8159057544,True
3587714866 + 4044636871,7632351737,True
2223333371 + 8645930238,10869263609,True
9861205606 + 6844072048,16705277654,True
1694757943 + 7165522045,8860279988,True
9983224562 + 1942454553,11925679115,True
9174214005 + 8108220994,17282434999,True
4897234591 + 7558362852,12455597443,True
7402198359 + 9069897804,16472096163,True
9117679175 + 5108509682,14226188857,True
9508992726 + 3927415757,13436408483,True
1039880737 + 5083030568,6122911305,True
1049459906 + 6733599129,7783059035,True
2096442469 + 7839897792,9936340261,True
3713833411 + 7179292829,10893126240,True
4166077174 + 1497300973,5663378147,True
4453159300 + 5908857107,10362016407,True
5823446931 + 2751142403,8574589334,True
5427167747 + 3210310096,8637477843,True
3792957193 + 8287756925,12080714118,True
9191755620 + 3604339569,12796095189,True
9198361190 + 6784495872,15982857062,True
9594026128 + 6636679305,16230705433,True
1195450778 + 9005858739,10201309517,True
1624983582 + 6232851798,7857835380,True
1621565530 + 1655973252,3277538782,True
3834696573 + 2024766267,5859462840,True
5234919237 + 1862706993,7097626230,True
8990461544 + 1799970777,10790432321,True
7927139520 + 8404886754,16332026274,True
6234319478 + 2825865164,9060184642,True
9681292327 + 8543243309,18224535636,True
7008827193 + 2786263912,9795091105,True
7739236247 + 7858315117,15597551364,True
3178537102 + 7893441931,11071979033,True
6968110222 + 1229003418,8197113640,True
6282577740 + 2491251106,8773828846,True
6276492644 + 9773791476,16050284120,True
