question,answer,correct
89 / 91,0.978021978021978,True
74 / 97,0.7628865979381443,True
28 / 78,0.358974358974359,True
93 / 54,1.7222222222222223,True
75 / 73,1.0273972602739727,True
55 / 41,1.3414634146341464,True
17 / 38,0.4473684210526316,True
17 / 26,0.6538461538461539,True
71 / 18,3.9444444444444446,True
66 / 30,2.2,True
89 / 35,2.5428571428571427,True
86 / 90,0.9555555555555556,True
71 / 43,1.6511627906976745,True
81 / 50,1.62,True
50 / 87,0.5747126436781609,True
37 / 78,0.47435897435897434,True
94 / 15,6.266666666666667,True
97 / 46,2.108695652173913,True
53 / 27,1.962962962962963,True
46 / 72,0.6388888888888888,True
25 / 75,0.3333333333333333,True
28 / 55,0.509090909090909,True
15 / 42,0.35714285714285715,True
92 / 52,1.7692307692307692,True
71 / 22,3.227272727272727,True
60 / 90,0.6666666666666666,True
63 / 51,1.2352941176470589,True
92 / 98,0.9387755102040817,True
94 / 80,1.175,True
12 / 44,0.2727272727272727,True
63 / 61,1.0327868852459017,True
44 / 35,1.2571428571428571,True
35 / 51,0.6862745098039216,True
22 / 93,0.23655913978494625,True
15 / 25,0.6,True
25 / 39,0.6410256410256411,True
74 / 69,1.0724637681159421,True
82 / 54,1.5185185185185186,True
78 / 17,4.588235294117647,True
84 / 16,5.25,True
56 / 48,1.1666666666666667,True
82 / 33,2.484848484848485,True
77 / 39,1.9743589743589745,True
80 / 42,1.9047619047619047,True
44 / 56,0.7857142857142857,True
20 / 95,0.21052631578947367,True
31 / 50,0.62,True
38 / 75,0.5066666666666667,True
16 / 21,0.7619047619047619,True
82 / 33,2.484848484848485,True
19 / 59,0.3220338983050847,True
75 / 25,3.0,True
46 / 42,1.0952380952380953,True
73 / 72,1.0138888888888888,True
58 / 31,1.8709677419354838,True
91 / 60,1.5166666666666666,True
76 / 16,4.75,True
61 / 87,0.7011494252873564,True
81 / 97,0.8350515463917526,True
64 / 41,1.5609756097560976,True
75 / 72,1.0416666666666667,True
78 / 81,0.9629629629629629,True
12 / 46,0.2608695652173913,True
19 / 66,0.2878787878787879,True
40 / 94,0.425531914893617,True
41 / 20,2.05,True
53 / 52,1.0192307692307692,True
77 / 74,1.0405405405405406,True
44 / 88,0.5,True
31 / 43,0.7209302325581395,True
54 / 89,0.6067415730337079,True
84 / 77,1.0909090909090908,True
64 / 16,4.0,True
92 / 34,2.7058823529411766,True
19 / 23,0.8260869565217391,True
20 / 93,0.21505376344086022,True
65 / 18,3.611111111111111,True
94 / 65,1.4461538461538461,True
43 / 33,1.303030303030303,True
52 / 47,1.1063829787234043,True
84 / 61,1.3770491803278688,True
41 / 20,2.05,True
90 / 10,9.0,True
73 / 30,2.433333333333333,True
44 / 82,0.5365853658536586,True
88 / 32,2.75,True
41 / 68,0.6029411764705882,True
22 / 71,0.30985915492957744,True
53 / 44,1.2045454545454546,True
11 / 27,0.4074074074074074,True
97 / 26,3.730769230769231,True
64 / 78,0.8205128205128205,True
53 / 61,0.8688524590163934,True
14 / 44,0.3181818181818182,True
99 / 67,1.4776119402985075,True
56 / 71,0.7887323943661971,True
17 / 19,0.8947368421052632,True
98 / 98,1.0,True
53 / 77,0.6883116883116883,True
45 / 47,0.9574468085106383,True
48 / 81,0.5925925925925926,True
52 / 40,1.3,True
75 / 39,1.9230769230769231,True
59 / 75,0.7866666666666666,True
13 / 34,0.38235294117647056,True
27 / 90,0.3,True
64 / 59,1.0847457627118644,True
14 / 63,0.2222222222222222,True
41 / 68,0.6029411764705882,True
48 / 23,2.0869565217391304,True
35 / 86,0.4069767441860465,True
96 / 39,2.4615384615384617,True
97 / 63,1.5396825396825398,True
61 / 11,5.545454545454546,True
35 / 54,0.6481481481481481,True
98 / 99,0.98989898989899,True
72 / 64,1.125,True
72 / 48,1.5,True
12 / 97,0.12371134020618557,True
63 / 77,0.8181818181818182,True
33 / 72,0.4583333333333333,True
78 / 73,1.0684931506849316,True
23 / 16,1.4375,True
62 / 16,3.875,True
42 / 69,0.6086956521739131,True
51 / 76,0.6710526315789473,True
65 / 66,0.9848484848484849,True
59 / 74,0.7972972972972973,True
87 / 38,2.289473684210526,True
93 / 13,7.153846153846154,True
45 / 16,2.8125,True
17 / 83,0.20481927710843373,True
84 / 28,3.0,True
71 / 40,1.775,True
10 / 14,0.7142857142857143,True
68 / 83,0.8192771084337349,True
89 / 30,2.966666666666667,True
25 / 29,0.8620689655172413,True
78 / 85,0.9176470588235294,True
73 / 47,1.553191489361702,True
92 / 32,2.875,True
66 / 48,1.375,True
52 / 65,0.8,True
44 / 97,0.4536082474226804,True
78 / 11,7.090909090909091,True
95 / 49,1.9387755102040816,True
81 / 25,3.24,True
43 / 56,0.7678571428571429,True
73 / 33,2.212121212121212,True
65 / 68,0.9558823529411765,True
53 / 13,4.076923076923077,True
10 / 25,0.4,True
37 / 12,3.0833333333333335,True
47 / 21,2.238095238095238,True
98 / 98,1.0,True
65 / 76,0.8552631578947368,True
20 / 61,0.32786885245901637,True
81 / 61,1.3278688524590163,True
50 / 76,0.6578947368421053,True
97 / 26,3.730769230769231,True
86 / 16,5.375,True
85 / 41,2.073170731707317,True
11 / 83,0.13253012048192772,True
90 / 39,2.3076923076923075,True
51 / 88,0.5795454545454546,True
54 / 11,4.909090909090909,True
23 / 37,0.6216216216216216,True
77 / 84,0.9166666666666666,True
92 / 82,1.1219512195121952,True
12 / 34,0.35294117647058826,True
48 / 86,0.5581395348837209,True
72 / 40,1.8,True
19 / 71,0.2676056338028169,True
94 / 63,1.492063492063492,True
59 / 29,2.0344827586206895,True
60 / 13,4.615384615384615,True
15 / 36,0.4166666666666667,True
21 / 39,0.5384615384615384,True
65 / 98,0.6632653061224489,True
65 / 33,1.9696969696969697,True
78 / 97,0.8041237113402062,True
28 / 11,2.5454545454545454,True
76 / 26,2.923076923076923,True
73 / 33,2.212121212121212,True
22 / 84,0.2619047619047619,True
40 / 76,0.5263157894736842,True
46 / 11,4.181818181818182,True
32 / 72,0.4444444444444444,True
84 / 82,1.024390243902439,True
53 / 27,1.962962962962963,True
78 / 60,1.3,True
54 / 29,1.8620689655172413,True
49 / 49,1.0,True
12 / 90,0.13333333333333333,True
58 / 58,1.0,True
46 / 81,0.5679012345679012,True
94 / 54,1.7407407407407407,True
18 / 51,0.35294117647058826,True
48 / 50,0.96,True
70 / 38,1.8421052631578947,True
84 / 75,1.12,True
46 / 59,0.7796610169491526,True
38 / 25,1.52,True
67 / 65,1.0307692307692307,True
36 / 34,1.0588235294117647,True
60 / 71,0.8450704225352113,True
52 / 72,0.7222222222222222,True
32 / 37,0.8648648648648649,True
72 / 45,1.6,True
89 / 63,1.4126984126984128,True
51 / 31,1.6451612903225807,True
68 / 92,0.7391304347826086,True
12 / 59,0.2033898305084746,True
75 / 36,2.0833333333333335,True
35 / 80,0.4375,True
84 / 69,1.2173913043478262,True
63 / 78,0.8076923076923077,True
32 / 91,0.3516483516483517,True
58 / 52,1.1153846153846154,True
47 / 40,1.175,True
44 / 64,0.6875,True
49 / 20,2.45,True
88 / 19,4.631578947368421,True
48 / 99,0.48484848484848486,True
79 / 38,2.0789473684210527,True
84 / 78,1.0769230769230769,True
